100	0.00000002	8.002	099	001
200	0.00000003	11.740	199	001
300	0.00000002	15.658	299	001
400	0.00000002	25.058	399	001
500	0.00000002	28.761	499	001
600	0.00000002	37.305	599	001
700	0.00000002	41.930	698	001
800	0.00000002	46.145	797	001
900	0.00000002	53.690	894	001
1000	0.00000002	52.448	997	001
1100	0.00000002	52.262	1099	001
1200	0.00000003	69.861	1199	001
1300	0.00000003	79.388	1299	001
1400	0.00000003	89.642	1399	001
1500	0.00000003	84.517	1498	001
1600	0.00000003	83.090	1599	001
1700	0.00000004	107.643	1699	001
1800	0.00000003	102.253	1796	001
1900	0.00000003	107.794	1899	001
2000	0.00000003	97.168	1999	001
2100	0.00000003	108.335	2099	001
2200	0.00000004	116.094	2199	001
2300	0.00000003	106.906	2294	001
2400	0.00000004	124.453	2394	001
2500	0.00000004	124.524	2499	001
2600	0.00000005	167.023	2596	001
2700	0.00000004	146.122	2699	001
2800	0.00000004	156.662	2799	001
2900	0.00000004	148.353	2899	001
3000	0.00000005	161.062	2997	001
3100	0.00000005	174.086	3094	001
3200	0.00000005	178.158	3199	001
3300	0.00000005	172.748	3299	001
3400	0.00000005	163.362	3399	001
3500	0.00000005	176.526	3499	001
3600	0.00000005	157.993	3591	001
3700	0.00000005	174.546	3699	001
3800	0.00000006	211.097	3789	001
3900	0.00000005	183.014	3890	001
4000	0.00000005	169.494	3997	001
4100	0.00000005	195.020	4095	001
4200	0.00000005	197.760	4195	001
4300	0.00000008	287.635	4297	001
4400	0.00000006	224.525	4399	001
4500	0.00000007	258.226	4495	001
4600	0.00000008	291.877	4599	001
4700	0.00000008	287.327	4699	001
4800	0.00000006	229.459	4799	001
4900	0.00000007	247.262	4897	001
5000	0.00000007	285.717	4999	001
5100	0.00000008	305.826	5094	001
5200	0.00000006	206.221	5198	001
5300	0.00000007	264.913	5299	001
5400	0.00000007	282.765	5388	001
5500	0.00000008	295.694	5495	001
5600	0.00000008	318.878	5599	001
5700	0.00000008	289.671	5699	001
5800	0.00000007	249.299	5799	001
5900	0.00000010	376.601	5898	001
6000	0.00000008	291.197	5999	001
6100	0.00000010	380.696	6093	001
6200	0.00000008	292.821	6198	001
6300	0.00000008	288.507	6299	001
6400	0.00000008	321.434	6397	001
6500	0.00000008	290.240	6496	001
6600	0.00000010	386.487	6598	001
6700	0.00000009	336.609	6692	001
6800	0.00000011	428.061	6795	001
6900	0.00000010	383.294	6895	001
7000	0.00000009	358.773	6992	001
7100	0.00000009	348.633	7097	001
7200	0.00000013	481.842	7167	001
7300	0.00000011	437.066	7298	001
7400	0.00000011	418.081	7399	001
7500	0.00000010	376.925	7499	001
7600	0.00000012	450.877	7599	001
7700	0.00000011	407.695	7698	001
7800	0.00000010	382.355	7795	001
7900	0.00000011	415.414	7899	001
8000	0.00000012	474.313	7988	001
8100	0.00000010	407.535	8096	001
8200	0.00000012	463.636	8199	001
8300	0.00000012	475.743	8297	001
8400	0.00000014	559.253	8394	001
8500	0.00000013	496.631	8485	001
8600	0.00000012	482.416	8598	001
8700	0.00000012	465.681	8699	001
8800	0.00000013	517.674	8799	001
8900	0.00000009	361.918	8899	001
9000	0.00000013	517.916	8999	001
9100	0.00000011	442.770	9095	001
9200	0.00000011	449.072	9199	001
9300	0.00000014	559.275	9295	001
9400	0.00000013	490.553	9397	001
9500	0.00000013	541.995	9495	001
9600	0.00000011	439.300	9596	001
9700	0.00000011	421.420	9694	001
9800	0.00000014	565.995	9799	001
9900	0.00000014	552.041	9895	001
10000	0.00000010	389.733	9994	001
